Content ID,Title,Topic,Content type,Language,Platform,Campaign,Status,Approval source,Published date,Original source,Destination folder,Notes
CNT-090,5 daily habits to protect your heart.png variants,Heart_Health_and_Cardiology,Historical Social-Creative,EN,Social,Heart_Health_and_Cardiology,DUPLICATE,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative series / Cardiology. Iteration/decision: Cover and habit-panel iterations. Audit disposition: Archive duplicates; rebuild one approved series. Original bytes are reference-only unless separately mounted.
CNT-091,Heart-healthy habits for a stronger you,Heart_Health_and_Cardiology,Historical Social-Creative,EN,Social,Heart_Health_and_Cardiology,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / Cardiology. Iteration/decision: Alternate carousel treatment. Audit disposition: Approval/status unknown. Original bytes are reference-only unless separately mounted.
CNT-092,gore_carousel_slide_1,Heart_Health_and_Cardiology,Historical Carousel-Slide,EN,Social,Heart_Health_and_Cardiology,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Carousel slide / Cardiology. Iteration/decision: Cover: five daily habits. Audit disposition: Retain concept; rebrand and source. Original bytes are reference-only unless separately mounted.
CNT-093,gore_carousel_slide_2,Heart_Health_and_Cardiology,Historical Carousel-Slide,EN,Social,Heart_Health_and_Cardiology,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Carousel slide / Cardiology. Iteration/decision: Walk 30 minutes daily. Audit disposition: Risk reduction claim needs source. Original bytes are reference-only unless separately mounted.
CNT-094,gore_carousel_slide_4,Heart_Health_and_Cardiology,Historical Carousel-Slide,EN,Social,Heart_Health_and_Cardiology,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Carousel slide / Cardiology. Iteration/decision: Sleep 7–8 hours. Audit disposition: Risk claim needs source. Original bytes are reference-only unless separately mounted.
CNT-095,gore_carousel_slide_5,Heart_Health_and_Cardiology,Historical Carousel-Slide,EN,Social,Heart_Health_and_Cardiology,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Carousel slide / Cardiology. Iteration/decision: Stress management. Audit disposition: Contact text needs rebuild. Original bytes are reference-only unless separately mounted.
CNT-096,gore_carousel_slide_6,Heart_Health_and_Cardiology,Historical Carousel-Slide,EN,Social,Heart_Health_and_Cardiology,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Carousel slide (limited metadata) / Cardiology. Iteration/decision: Annual heart check-up stage. Audit disposition: Archive evidence; confirm file before reuse. Original bytes are reference-only unless separately mounted.
CNT-097,Annual heart check-ups flyer design,Heart_Health_and_Cardiology,Historical Social-Creative,EN,Social,Heart_Health_and_Cardiology,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,"Type/topic: Generated creative / Cardiology. Iteration/decision: Doctor/patient, checklist and early detection. Audit disposition: Legacy logo/phones; source/claim QA. Original bytes are reference-only unless separately mounted."
CNT-098,Promoting heart health at Gore Hospital,Heart_Health_and_Cardiology,Historical Social-Cover,EN,Social,Heart_Health_and_Cardiology,REJECTED,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,"Type/topic: Generated cover / Cardiology. Iteration/decision: 100,000-beats hook and stethoscope heart. Audit disposition: Logo text typo and old phones; do not publish. Original bytes are reference-only unless separately mounted."
CNT-099,Heart health awareness at Gore Hospital,Heart_Health_and_Cardiology,Historical Social-Cover,EN,Social,Heart_Health_and_Cardiology,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated cover revision / Cardiology. Iteration/decision: Clean gold/black/red variant. Audit disposition: Legacy emblem/contact; source claim. Original bytes are reference-only unless separately mounted.
CNT-100,Blocked nose and allergy awareness,ENT_Allergy_Awareness,Historical Social-Creative,EN,Social,ENT_Allergy_Awareness,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / ENT / allergy. Iteration/decision: Blocked-nose morning awareness. Audit disposition: Cartoon/legacy brand; rebuild. Original bytes are reference-only unless separately mounted.
CNT-101,Allergic rhinitis awareness in bed,ENT_Allergy_Awareness,Historical Social-Creative,EN,Social,ENT_Allergy_Awareness,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / ENT / allergy. Iteration/decision: Symptoms and morning routine. Audit disposition: 3D cartoon/legacy logo; rebuild. Original bytes are reference-only unless separately mounted.
CNT-102,Early signs of arthritis to watch,Orthopaedic_Joint_Pain,Historical Social-Creative,EN,Social,Orthopaedic_Joint_Pain,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / Orthopaedics. Iteration/decision: Early arthritis signs. Audit disposition: Limited metadata; confirm before reuse. Original bytes are reference-only unless separately mounted.
CNT-103,Ear pain after cold: what it means,ENT_Allergy_Awareness,Historical Social-Creative,EN,Social,ENT_Allergy_Awareness,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / ENT. Iteration/decision: Post-cold ear-pain awareness. Audit disposition: Limited metadata; confirm before reuse. Original bytes are reference-only unless separately mounted.
CNT-104,Heart health through daily habits,Heart_Health_and_Cardiology,Historical Social-Creative,EN,Social,Heart_Health_and_Cardiology,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / Cardiology. Iteration/decision: Preventable heart-disease habits. Audit disposition: Legacy logo; source/claim QA. Original bytes are reference-only unless separately mounted.
CNT-105,Annual health checkup promotion poster,ENT_Allergy_Awareness,Historical Social-Creative,EN,Social,General_Health_Awareness,REJECTED,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / Preventive health. Iteration/decision: Adult annual check-up with CardioGyn co-brand. Audit disposition: Unverified co-brand; cartoon; archive pending approval. Original bytes are reference-only unless separately mounted.
CNT-106,Annual health checkup for all ages,ENT_Allergy_Awareness,Historical Social-Creative,EN,Social,General_Health_Awareness,REJECTED,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / Preventive health. Iteration/decision: Not just for seniors. Audit disposition: Unverified co-brand; cartoon; rebuild. Original bytes are reference-only unless separately mounted.
CNT-107,Your health history matters,Founder_Led_Trust,Historical Social-Creative,EN,Social,Founder_Led_Trust,REJECTED,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / Family physician. Iteration/decision: Long-term tracking and medical history. Audit disposition: Unverified co-brand; cartoon. Original bytes are reference-only unless separately mounted.
CNT-108,Breathlessness: Know the causes and risks,Heart_Health_and_Cardiology,Historical Social-Creative,EN,Social,Lung_Health_and_Respiratory,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / Pulmonology/cardiology. Iteration/decision: Asthma/COPD/infection/allergy/heart-related causes. Audit disposition: Legacy logo; distress image; rebuild. Original bytes are reference-only unless separately mounted.
CNT-109,Breathlessness: Understand the causes and care,Lung_Health_and_Respiratory,Historical Social-Creative,EN,Social,Lung_Health_and_Respiratory,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / Pulmonology. Iteration/decision: Alternate photorealistic layout. Audit disposition: Legacy logo; current contact missing. Original bytes are reference-only unless separately mounted.
CNT-110,Breathlessness: a call to action,Lung_Health_and_Respiratory,Historical Social-Creative,EN,Social,Lung_Health_and_Respiratory,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative (limited metadata) / Pulmonology. Iteration/decision: Persistent breathlessness CTA. Audit disposition: Confirm file; rebuild under current brand. Original bytes are reference-only unless separately mounted.
CNT-111,Kidney health awareness poster,Kidney_Health,Historical Social-Creative,EN,Social,Kidney_Health,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative (limited metadata) / Nephrology. Iteration/decision: Kidney risk awareness. Audit disposition: Confirm co-brand/claims. Original bytes are reference-only unless separately mounted.
CNT-112,Kidney health awareness: Don’t wait,Kidney_Health,Historical Social-Creative,EN,Social,Kidney_Health,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative (limited metadata) / Nephrology. Iteration/decision: Early testing CTA. Audit disposition: Confirm co-brand/claims. Original bytes are reference-only unless separately mounted.
CNT-113,Kidney health awareness in clinic setting,Kidney_Health,Historical Social-Creative,EN,Social,Kidney_Health,REJECTED,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / Nephrology. Iteration/decision: Diabetes/BP can damage kidneys; CardioGyn co-brand. Audit disposition: Unverified co-brand; cartoon. Original bytes are reference-only unless separately mounted.
CNT-114,Breathlessness awareness for better health,Lung_Health_and_Respiratory,Historical Social-Creative,EN,Social,Lung_Health_and_Respiratory,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,"Type/topic: Generated creative / Pulmonology. Iteration/decision: Watch-for symptom list. Audit disposition: 3D cartoon, ambiguous ethnicity; rebuild. Original bytes are reference-only unless separately mounted."
CNT-115,Foamy urine: a kidney’s warning,Kidney_Health,Historical Social-Creative,EN,Social,Kidney_Health,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / Nephrology. Iteration/decision: Protein-leakage warning with kidney mascot. Audit disposition: Mascot/cartoon and co-brand conflict. Original bytes are reference-only unless separately mounted.
CNT-116,Symptoms of breathlessness to watch for,Lung_Health_and_Respiratory,Historical Social-Creative,EN,Social,Lung_Health_and_Respiratory,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / Pulmonology. Iteration/decision: Condition/symptom infographic. Audit disposition: Contains wording error (“increased stiffness”); cartoon. Original bytes are reference-only unless separately mounted.
CNT-117,Asthma control with proper treatment,Lung_Health_and_Respiratory,Historical Social-Creative,EN,Social,Lung_Health_and_Respiratory,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative (limited metadata) / Pulmonology. Iteration/decision: Inhaler and control message. Audit disposition: Confirm exact asset; clinical review. Original bytes are reference-only unless separately mounted.
CNT-118,Managing asthma with proper treatment,Lung_Health_and_Respiratory,Historical Social-Creative,EN,Social,Lung_Health_and_Respiratory,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative (limited metadata) / Pulmonology. Iteration/decision: Alternate asthma treatment variant. Audit disposition: Confirm exact asset; clinical review. Original bytes are reference-only unless separately mounted.
CNT-119,Asthma management with proper care,Lung_Health_and_Respiratory,Historical Social-Creative,EN,Social,Lung_Health_and_Respiratory,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / Pulmonology. Iteration/decision: Inhaler safety and benefits. Audit disposition: 3D cartoon/legacy logo; rebuild. Original bytes are reference-only unless separately mounted.
CNT-120,Get your cough checked today,Lung_Health_and_Respiratory,Historical Social-Creative,EN,Social,Lung_Health_and_Respiratory,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / Pulmonology. Iteration/decision: Cough >2–3 weeks and causes. Audit disposition: 3D cartoon; source/clinical QA. Original bytes are reference-only unless separately mounted.
CNT-121,Swelling in feet: kidney warning,Kidney_Health,Historical Social-Creative,EN,Social,Kidney_Health,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / Nephrology. Iteration/decision: Swelling as warning sign with kidney mascot. Audit disposition: Cartoon/co-brand; rebuild. Original bytes are reference-only unless separately mounted.
CNT-122,Smoking and COPD: early signs to watch,Lung_Health_and_Respiratory,Historical Social-Creative,EN,Social,Lung_Health_and_Respiratory,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / Pulmonology. Iteration/decision: Smoking/COPD link and symptoms. Audit disposition: Distress image; source/clinical QA. Original bytes are reference-only unless separately mounted.
CNT-123,Air pollution and lung health awareness,Lung_Health_and_Respiratory,Historical Social-Creative,EN,Social,Lung_Health_and_Respiratory,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / Pulmonology/public health. Iteration/decision: Pollution impact and protection tips. Audit disposition: 3D/ambiguous character; rebuild. Original bytes are reference-only unless separately mounted.
CNT-124,Air pollution and lung health infographic,Lung_Health_and_Respiratory,Historical Creative-Revision,EN,Social,Lung_Health_and_Respiratory,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative revision / Pulmonology/public health. Iteration/decision: Common effects and protection grid. Audit disposition: Current concept useful; brand/visual reset needed. Original bytes are reference-only unless separately mounted.
CNT-125,Kidney stones: symptoms and education,Kidney_Health,Historical Social-Creative,EN,Social,Kidney_Health,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / Nephrology/urology. Iteration/decision: Symptoms and kidney mascot. Audit disposition: Cartoon/co-brand; rebuild. Original bytes are reference-only unless separately mounted.
CNT-126,Pollution and its effects on health,Lung_Health_and_Respiratory,Historical Social-Creative,EN,Social,Lung_Health_and_Respiratory,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / Pulmonology/public health. Iteration/decision: Allergy/asthma/breathing problems. Audit disposition: 3D character; brand reset. Original bytes are reference-only unless separately mounted.
CNT-127,Lung health awareness day poster,General_Health_Awareness,Historical Social-Creative,EN,Social,Lung_Health_and_Respiratory,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative (limited metadata) / Awareness day. Iteration/decision: Lung-health occasion content. Audit disposition: Confirm event/date and asset before reuse. Original bytes are reference-only unless separately mounted.
CNT-128,Lung cancer awareness day poster,Lung_Health_and_Respiratory,Historical Social-Creative,EN,Social,Lung_Health_and_Respiratory,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative (limited metadata) / Oncology/lung health. Iteration/decision: Awareness-day asset. Audit disposition: Clinical/compliance review required. Original bytes are reference-only unless separately mounted.
CNT-129,Lung cancer awareness campaign poster,Lung_Health_and_Respiratory,Historical Social-Creative,EN,Social,Lung_Health_and_Respiratory,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative (limited metadata) / Oncology/lung health. Iteration/decision: Campaign variant. Audit disposition: Clinical/compliance review required. Original bytes are reference-only unless separately mounted.
CNT-130,Celebrating Doctors’ Day at GMH,Festival_and_Occasion,Historical Social-Creative,EN,Social,Festival_and_Occasion,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / National Doctors’ Day. Iteration/decision: Pink/green doctor appreciation variant. Audit disposition: Old logo/phones. Original bytes are reference-only unless separately mounted.
CNT-131,National Doctors’ Day promotion,Festival_and_Occasion,Historical Social-Creative,EN,Social,Festival_and_Occasion,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / National Doctors’ Day. Iteration/decision: Pink/green variant. Audit disposition: Old logo/phones. Original bytes are reference-only unless separately mounted.
CNT-132,National Doctors’ Day celebration poster,Festival_and_Occasion,Historical Social-Creative,EN,Social,Festival_and_Occasion,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / National Doctors’ Day. Iteration/decision: Pink/green variant. Audit disposition: Old logo/phones. Original bytes are reference-only unless separately mounted.
CNT-133,National Doctors’ Day celebration poster.png (yellow/green),Festival_and_Occasion,Historical Creative-Revision,EN,Social,Festival_and_Occasion,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative revision / National Doctors’ Day. Iteration/decision: Alternate palette. Audit disposition: Old logo/phones. Original bytes are reference-only unless separately mounted.
CNT-134,Don’t ignore joint pain signs,Orthopaedic_Joint_Pain,Historical Social-Creative,EN,Social,Orthopaedic_Joint_Pain,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,"Type/topic: Generated creative / Orthopaedics. Iteration/decision: Four warning cards, booking CTA. Audit disposition: Legacy logo and old phones. Original bytes are reference-only unless separately mounted."
CNT-135,Joint pain? See a doctor today,Orthopaedic_Joint_Pain,Historical Social-Creative,EN,Social,Orthopaedic_Joint_Pain,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / Orthopaedics. Iteration/decision: Uses colorful logo and maroon/gold; four cards. Audit disposition: Closest current branding; phone still wrong. Original bytes are reference-only unless separately mounted.
CNT-136,Joint pain awareness and care guide,Orthopaedic_Joint_Pain,Historical Social-Creative,EN,Social,Orthopaedic_Joint_Pain,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / Orthopaedics. Iteration/decision: Three signs and current tagline; +91 84840 59035. Audit disposition: Phone conflicts with strategy; verify. Original bytes are reference-only unless separately mounted.
CNT-137,Orthopaedic awareness: joint pain relief,Orthopaedic_Joint_Pain,Historical Social-Creative,EN,Social,Orthopaedic_Joint_Pain,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / Orthopaedics. Iteration/decision: Gold/green stair visual. Audit disposition: Legacy logo and old phones. Original bytes are reference-only unless separately mounted.
CNT-138,Joint pain? Consult an expert today!,Orthopaedic_Joint_Pain,Historical Social-Creative,EN,Social,Orthopaedic_Joint_Pain,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / Orthopaedics. Iteration/decision: Five signs and doctor panel. Audit disposition: Legacy logo and old phones. Original bytes are reference-only unless separately mounted.
CNT-139,"Healthy blood pressure, healthier life tips",Heart_Health_and_Cardiology,Historical Social-Creative,EN,Social,Heart_Health_and_Cardiology,NEEDS_REVIEW,None found,,Gore Hospital Comprehensive Project Audit 2026-07-13,03_CONTENT/03_Content_Ideas,Type/topic: Generated creative / Cardiology/preventive care. Iteration/decision: Official colorful logo and blue/orange/green treatment. Audit disposition: Latest asset; final claim/contact QA required. Original bytes are reference-only unless separately mounted.
CNT-140,Heart Habits seven-slide carousel,Cardiology,Carousel content,EN,Instagram/Facebook,Heart_Health_and_Cardiology,DRAFT,None found,,Heart_Carousel_Content.docx,03_CONTENT/05_Carousel_Content,Full text preserved; all numerical claims need sources.
CNT-141,Social caption formats and copy drafts,Cross-service,Caption reference,EN,Social,Brand_Operations,DRAFT,None found,,Handover synthesis from strategy/design,03_CONTENT/02_Captions,No approved captions found.
CNT-142,"Hooks, headlines and CTA register",Cross-service,Copy register,EN/MR,Social/Web,Brand_Operations,DRAFT,None found,,Strategy/design sources,03_CONTENT/04_Hooks_And_Headlines,Working vocabulary; facts still gated.
CNT-143,Ad angles and copy drafts,Paid acquisition,Ad copy,EN,Meta/Google,General_Health_Awareness,DRAFT,None found,,Strategic research,03_CONTENT/08_Ad_Copy,No campaign launch/performance evidence.
CNT-144,Extracted 90-day content cadence,Content operations,Content calendar synthesis,EN,Cross-platform,Brand_Operations,DRAFT,None found,,Strategy/SEO/competitive analysis,03_CONTENT/09_Content_Calendar,Not client-approved schedule.
CNT-145,AI Design Prompt Example 1: Founder Branding Post,AI creative direction,Image/design prompt,EN,AI generation,Brand_Operations,DRAFT,None found,,Gore_Hospital_01_AI_Prompting_Guide.md,03_CONTENT/07_Reel_And_Video_Concepts,Not a script; designer finalisation and QA required.
CNT-146,AI Design Prompt Example 2: Paediatric Emergency Post (Family Warmth),AI creative direction,Image/design prompt,EN,AI generation,Brand_Operations,DRAFT,None found,,Gore_Hospital_01_AI_Prompting_Guide.md,03_CONTENT/07_Reel_And_Video_Concepts,Not a script; designer finalisation and QA required.
CNT-147,AI Design Prompt Example 3: 24x7 Emergency Creative (Vital Action),AI creative direction,Image/design prompt,EN,AI generation,Brand_Operations,DRAFT,None found,,Gore_Hospital_01_AI_Prompting_Guide.md,03_CONTENT/07_Reel_And_Video_Concepts,Not a script; designer finalisation and QA required.
CNT-148,AI Design Prompt Example 4: Marathi Senior Wellness Post (Heritage Wellness),AI creative direction,Image/design prompt,EN,AI generation,Brand_Operations,DRAFT,None found,,Gore_Hospital_01_AI_Prompting_Guide.md,03_CONTENT/07_Reel_And_Video_Concepts,Not a script; designer finalisation and QA required.
CNT-149,AI Design Prompt Example 5: Festival Creative (Diwali),AI creative direction,Image/design prompt,EN,AI generation,Brand_Operations,DRAFT,None found,,Gore_Hospital_01_AI_Prompting_Guide.md,03_CONTENT/07_Reel_And_Video_Concepts,Not a script; designer finalisation and QA required.
CNT-150,AI Design Prompt Example 6: Cashless Insurance Explainer (Clinical Clarity),AI creative direction,Image/design prompt,EN,AI generation,Brand_Operations,DRAFT,None found,,Gore_Hospital_01_AI_Prompting_Guide.md,03_CONTENT/07_Reel_And_Video_Concepts,Not a script; designer finalisation and QA required.
CNT-151,AI Design Prompt Example 7: Specialist Branding (Cardiology),AI creative direction,Image/design prompt,EN,AI generation,Brand_Operations,DRAFT,None found,,Gore_Hospital_01_AI_Prompting_Guide.md,03_CONTENT/07_Reel_And_Video_Concepts,Not a script; designer finalisation and QA required.
