Idea ID,Topic,Content type,Content pillar,Target audience,Hook,Core message,Suggested CTA,Language,Campaign,Status,Original source,Date,Duplicate or related idea,Notes
IDEA-078,"Healthy smile, healthy life tips",Historical Social-Creative,Dental_Family_Care,Unspecified in accessible record,"Healthy smile, healthy life tips",Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Dental_Family_Care,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-05-16,See ASSET_INDEX.csv,Type/topic: Generated creative / Dental. Iteration/decision: 3D tooth/shield/gold visual. Audit disposition: Off-brand 3D; contact correction required. Original bytes are reference-only unless separately mounted.
IDEA-079,"A healthy smile, a healthy you",Historical Social-Creative,Dental_Family_Care,Unspecified in accessible record,"A healthy smile, a healthy you",Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Dental_Family_Care,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-05-16,See ASSET_INDEX.csv,Type/topic: Generated creative / Dental. Iteration/decision: Dr. Sanika Gawade named; five tips. Audit disposition: Doctor name useful; legacy footer/phones. Original bytes are reference-only unless separately mounted.
IDEA-080,"Healthy smile, healthy you!",Historical Creative-Revision,Dental_Family_Care,Unspecified in accessible record,"Healthy smile, healthy you!",Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Dental_Family_Care,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-05-16,See ASSET_INDEX.csv,Type/topic: Revision / Dental. Iteration/decision: Cartoon dental mascots and lifestyle CTA. Audit disposition: Cartoon-heavy; archive or rebuild. Original bytes are reference-only unless separately mounted.
IDEA-081,Know your emergency signs and care,Historical Social-Creative,24x7_Emergency_and_Trauma,Unspecified in accessible record,Know your emergency signs and care,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,24x7_Emergency_and_Trauma,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-05-16,See ASSET_INDEX.csv,Type/topic: Generated creative / Emergency. Iteration/decision: Seven emergency signs; ambulance/hospital scene. Audit disposition: Fear/urgency and contact/footer QA required. Original bytes are reference-only unless separately mounted.
IDEA-082,Child vaccination at Gore Hospital,Historical Social-Creative,Paediatric_Fever_and_Child_Health,Unspecified in accessible record,Child vaccination at Gore Hospital,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Paediatric_Fever_and_Child_Health,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-05-16,See ASSET_INDEX.csv,Type/topic: Generated creative / Paediatrics / vaccination. Iteration/decision: Photo-led teal/gold schedule reminder. Audit disposition: Wrong website .in and noncanonical logo; rebuild. Original bytes are reference-only unless separately mounted.
IDEA-083,Stay on track with vaccinations,Historical Social-Creative,Paediatric_Fever_and_Child_Health,Unspecified in accessible record,Stay on track with vaccinations,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Paediatric_Fever_and_Child_Health,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-05-16,See ASSET_INDEX.csv,Type/topic: Generated creative / Paediatrics / vaccination. Iteration/decision: Photo-led vaccine schedule reminder. Audit disposition: Teal/gold legacy palette; contact/website QA. Original bytes are reference-only unless separately mounted.
IDEA-084,Stay on track with your child’s vaccines,Historical Social-Creative,Paediatric_Fever_and_Child_Health,Unspecified in accessible record,Stay on track with your child’s vaccines,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Paediatric_Fever_and_Child_Health,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-05-16,See ASSET_INDEX.csv,Type/topic: Generated creative / Paediatrics / vaccination. Iteration/decision: Cartoon/anime child and clinician. Audit disposition: Conflicts with photorealistic direction. Original bytes are reference-only unless separately mounted.
IDEA-085,Stay on track with vaccines,Historical Social-Creative,Paediatric_Fever_and_Child_Health,Unspecified in accessible record,Stay on track with vaccines,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Paediatric_Fever_and_Child_Health,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-05-16,See ASSET_INDEX.csv,Type/topic: Generated creative / Paediatrics / vaccination. Iteration/decision: Anime/cartoon variant. Audit disposition: Do not use as primary brand creative. Original bytes are reference-only unless separately mounted.
IDEA-086,Stay on track with vaccinations,Historical Social-Creative,Paediatric_Fever_and_Child_Health,Unspecified in accessible record,Stay on track with vaccinations,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Paediatric_Fever_and_Child_Health,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-05-16,See ASSET_INDEX.csv,Type/topic: Generated creative / Paediatrics / vaccination. Iteration/decision: Gold cartoon variant. Audit disposition: Legacy/off-brand; archive. Original bytes are reference-only unless separately mounted.
IDEA-087,5 heart-healthy habits to adopt,Historical Social-Creative,Heart_Health_and_Cardiology,Unspecified in accessible record,5 heart-healthy habits to adopt,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Heart_Health_and_Cardiology,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-05-20,See ASSET_INDEX.csv,Type/topic: Creative sheet / Cardiology. Iteration/decision: Multi-panel brochure/carousel concept. Audit disposition: Legacy emblem/phones; likely too dense. Original bytes are reference-only unless separately mounted.
IDEA-088,gore_heart_habits_cover,Historical Social-Cover,Heart_Health_and_Cardiology,Unspecified in accessible record,gore_heart_habits_cover,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Heart_Health_and_Cardiology,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-05-20,See ASSET_INDEX.csv,Type/topic: Generated cover / Cardiology. Iteration/decision: Heart/stethoscope cover. Audit disposition: Legacy contact details; source claim. Original bytes are reference-only unless separately mounted.
IDEA-089,gore_heart_habits_cover.png (second file),Historical Social-Cover,Heart_Health_and_Cardiology,Unspecified in accessible record,gore_heart_habits_cover.png (second file),Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Heart_Health_and_Cardiology,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-05-20,See ASSET_INDEX.csv,Type/topic: Generated cover revision / Cardiology. Iteration/decision: Alternate cover/slide composite. Audit disposition: Treat as iteration; approval unclear. Original bytes are reference-only unless separately mounted.
IDEA-090,5 daily habits to protect your heart.png variants,Historical Social-Creative,Heart_Health_and_Cardiology,Unspecified in accessible record,5 daily habits to protect your heart.png variants,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Heart_Health_and_Cardiology,DUPLICATE,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-05-20,See ASSET_INDEX.csv,Type/topic: Generated creative series / Cardiology. Iteration/decision: Cover and habit-panel iterations. Audit disposition: Archive duplicates; rebuild one approved series. Original bytes are reference-only unless separately mounted.
IDEA-091,Heart-healthy habits for a stronger you,Historical Social-Creative,Heart_Health_and_Cardiology,Unspecified in accessible record,Heart-healthy habits for a stronger you,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Heart_Health_and_Cardiology,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-05-20,See ASSET_INDEX.csv,Type/topic: Generated creative / Cardiology. Iteration/decision: Alternate carousel treatment. Audit disposition: Approval/status unknown. Original bytes are reference-only unless separately mounted.
IDEA-092,gore_carousel_slide_1,Historical Carousel-Slide,Heart_Health_and_Cardiology,Unspecified in accessible record,gore_carousel_slide_1,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Heart_Health_and_Cardiology,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-05-20,See ASSET_INDEX.csv,Type/topic: Carousel slide / Cardiology. Iteration/decision: Cover: five daily habits. Audit disposition: Retain concept; rebrand and source. Original bytes are reference-only unless separately mounted.
IDEA-093,gore_carousel_slide_2,Historical Carousel-Slide,Heart_Health_and_Cardiology,Unspecified in accessible record,gore_carousel_slide_2,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Heart_Health_and_Cardiology,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-05-20,See ASSET_INDEX.csv,Type/topic: Carousel slide / Cardiology. Iteration/decision: Walk 30 minutes daily. Audit disposition: Risk reduction claim needs source. Original bytes are reference-only unless separately mounted.
IDEA-094,gore_carousel_slide_4,Historical Carousel-Slide,Heart_Health_and_Cardiology,Unspecified in accessible record,gore_carousel_slide_4,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Heart_Health_and_Cardiology,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-05-20,See ASSET_INDEX.csv,Type/topic: Carousel slide / Cardiology. Iteration/decision: Sleep 7–8 hours. Audit disposition: Risk claim needs source. Original bytes are reference-only unless separately mounted.
IDEA-095,gore_carousel_slide_5,Historical Carousel-Slide,Heart_Health_and_Cardiology,Unspecified in accessible record,gore_carousel_slide_5,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Heart_Health_and_Cardiology,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-05-20,See ASSET_INDEX.csv,Type/topic: Carousel slide / Cardiology. Iteration/decision: Stress management. Audit disposition: Contact text needs rebuild. Original bytes are reference-only unless separately mounted.
IDEA-096,gore_carousel_slide_6,Historical Carousel-Slide,Heart_Health_and_Cardiology,Unspecified in accessible record,gore_carousel_slide_6,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Heart_Health_and_Cardiology,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-05-20,See ASSET_INDEX.csv,Type/topic: Carousel slide (limited metadata) / Cardiology. Iteration/decision: Annual heart check-up stage. Audit disposition: Archive evidence; confirm file before reuse. Original bytes are reference-only unless separately mounted.
IDEA-097,Annual heart check-ups flyer design,Historical Social-Creative,Heart_Health_and_Cardiology,Unspecified in accessible record,Annual heart check-ups flyer design,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Heart_Health_and_Cardiology,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-05-20,See ASSET_INDEX.csv,"Type/topic: Generated creative / Cardiology. Iteration/decision: Doctor/patient, checklist and early detection. Audit disposition: Legacy logo/phones; source/claim QA. Original bytes are reference-only unless separately mounted."
IDEA-098,Promoting heart health at Gore Hospital,Historical Social-Cover,Heart_Health_and_Cardiology,Unspecified in accessible record,Promoting heart health at Gore Hospital,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Heart_Health_and_Cardiology,REJECTED,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-05-20,See ASSET_INDEX.csv,"Type/topic: Generated cover / Cardiology. Iteration/decision: 100,000-beats hook and stethoscope heart. Audit disposition: Logo text typo and old phones; do not publish. Original bytes are reference-only unless separately mounted."
IDEA-099,Heart health awareness at Gore Hospital,Historical Social-Cover,Heart_Health_and_Cardiology,Unspecified in accessible record,Heart health awareness at Gore Hospital,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Heart_Health_and_Cardiology,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-05-20,See ASSET_INDEX.csv,Type/topic: Generated cover revision / Cardiology. Iteration/decision: Clean gold/black/red variant. Audit disposition: Legacy emblem/contact; source claim. Original bytes are reference-only unless separately mounted.
IDEA-100,Blocked nose and allergy awareness,Historical Social-Creative,ENT_Allergy_Awareness,Unspecified in accessible record,Blocked nose and allergy awareness,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,ENT_Allergy_Awareness,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-06-26,See ASSET_INDEX.csv,Type/topic: Generated creative / ENT / allergy. Iteration/decision: Blocked-nose morning awareness. Audit disposition: Cartoon/legacy brand; rebuild. Original bytes are reference-only unless separately mounted.
IDEA-101,Allergic rhinitis awareness in bed,Historical Social-Creative,ENT_Allergy_Awareness,Unspecified in accessible record,Allergic rhinitis awareness in bed,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,ENT_Allergy_Awareness,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-06-26,See ASSET_INDEX.csv,Type/topic: Generated creative / ENT / allergy. Iteration/decision: Symptoms and morning routine. Audit disposition: 3D cartoon/legacy logo; rebuild. Original bytes are reference-only unless separately mounted.
IDEA-102,Early signs of arthritis to watch,Historical Social-Creative,Orthopaedic_Joint_Pain,Unspecified in accessible record,Early signs of arthritis to watch,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Orthopaedic_Joint_Pain,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-06-26,See ASSET_INDEX.csv,Type/topic: Generated creative / Orthopaedics. Iteration/decision: Early arthritis signs. Audit disposition: Limited metadata; confirm before reuse. Original bytes are reference-only unless separately mounted.
IDEA-103,Ear pain after cold: what it means,Historical Social-Creative,ENT_Allergy_Awareness,Unspecified in accessible record,Ear pain after cold: what it means,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,ENT_Allergy_Awareness,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-06-26,See ASSET_INDEX.csv,Type/topic: Generated creative / ENT. Iteration/decision: Post-cold ear-pain awareness. Audit disposition: Limited metadata; confirm before reuse. Original bytes are reference-only unless separately mounted.
IDEA-104,Heart health through daily habits,Historical Social-Creative,Heart_Health_and_Cardiology,Unspecified in accessible record,Heart health through daily habits,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Heart_Health_and_Cardiology,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-06-26,See ASSET_INDEX.csv,Type/topic: Generated creative / Cardiology. Iteration/decision: Preventable heart-disease habits. Audit disposition: Legacy logo; source/claim QA. Original bytes are reference-only unless separately mounted.
IDEA-105,Annual health checkup promotion poster,Historical Social-Creative,General_Health_Awareness,Unspecified in accessible record,Annual health checkup promotion poster,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,General_Health_Awareness,REJECTED,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-06-26,See ASSET_INDEX.csv,Type/topic: Generated creative / Preventive health. Iteration/decision: Adult annual check-up with CardioGyn co-brand. Audit disposition: Unverified co-brand; cartoon; archive pending approval. Original bytes are reference-only unless separately mounted.
IDEA-106,Annual health checkup for all ages,Historical Social-Creative,General_Health_Awareness,Unspecified in accessible record,Annual health checkup for all ages,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,General_Health_Awareness,REJECTED,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-06-26,See ASSET_INDEX.csv,Type/topic: Generated creative / Preventive health. Iteration/decision: Not just for seniors. Audit disposition: Unverified co-brand; cartoon; rebuild. Original bytes are reference-only unless separately mounted.
IDEA-107,Your health history matters,Historical Social-Creative,Founder_Led_Trust,Unspecified in accessible record,Your health history matters,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Founder_Led_Trust,REJECTED,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-06-26,See ASSET_INDEX.csv,Type/topic: Generated creative / Family physician. Iteration/decision: Long-term tracking and medical history. Audit disposition: Unverified co-brand; cartoon. Original bytes are reference-only unless separately mounted.
IDEA-108,Breathlessness: Know the causes and risks,Historical Social-Creative,Lung_Health_and_Respiratory,Unspecified in accessible record,Breathlessness: Know the causes and risks,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Lung_Health_and_Respiratory,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-06-26,See ASSET_INDEX.csv,Type/topic: Generated creative / Pulmonology/cardiology. Iteration/decision: Asthma/COPD/infection/allergy/heart-related causes. Audit disposition: Legacy logo; distress image; rebuild. Original bytes are reference-only unless separately mounted.
IDEA-109,Breathlessness: Understand the causes and care,Historical Social-Creative,Lung_Health_and_Respiratory,Unspecified in accessible record,Breathlessness: Understand the causes and care,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Lung_Health_and_Respiratory,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-06-26,See ASSET_INDEX.csv,Type/topic: Generated creative / Pulmonology. Iteration/decision: Alternate photorealistic layout. Audit disposition: Legacy logo; current contact missing. Original bytes are reference-only unless separately mounted.
IDEA-110,Breathlessness: a call to action,Historical Social-Creative,Lung_Health_and_Respiratory,Unspecified in accessible record,Breathlessness: a call to action,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Lung_Health_and_Respiratory,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-06-26,See ASSET_INDEX.csv,Type/topic: Generated creative (limited metadata) / Pulmonology. Iteration/decision: Persistent breathlessness CTA. Audit disposition: Confirm file; rebuild under current brand. Original bytes are reference-only unless separately mounted.
IDEA-111,Kidney health awareness poster,Historical Social-Creative,Kidney_Health,Unspecified in accessible record,Kidney health awareness poster,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Kidney_Health,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-06-26,See ASSET_INDEX.csv,Type/topic: Generated creative (limited metadata) / Nephrology. Iteration/decision: Kidney risk awareness. Audit disposition: Confirm co-brand/claims. Original bytes are reference-only unless separately mounted.
IDEA-112,Kidney health awareness: Don’t wait,Historical Social-Creative,Kidney_Health,Unspecified in accessible record,Kidney health awareness: Don’t wait,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Kidney_Health,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-06-26,See ASSET_INDEX.csv,Type/topic: Generated creative (limited metadata) / Nephrology. Iteration/decision: Early testing CTA. Audit disposition: Confirm co-brand/claims. Original bytes are reference-only unless separately mounted.
IDEA-113,Kidney health awareness in clinic setting,Historical Social-Creative,Kidney_Health,Unspecified in accessible record,Kidney health awareness in clinic setting,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Kidney_Health,REJECTED,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-06-26,See ASSET_INDEX.csv,Type/topic: Generated creative / Nephrology. Iteration/decision: Diabetes/BP can damage kidneys; CardioGyn co-brand. Audit disposition: Unverified co-brand; cartoon. Original bytes are reference-only unless separately mounted.
IDEA-114,Breathlessness awareness for better health,Historical Social-Creative,Lung_Health_and_Respiratory,Unspecified in accessible record,Breathlessness awareness for better health,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Lung_Health_and_Respiratory,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-06-26,See ASSET_INDEX.csv,"Type/topic: Generated creative / Pulmonology. Iteration/decision: Watch-for symptom list. Audit disposition: 3D cartoon, ambiguous ethnicity; rebuild. Original bytes are reference-only unless separately mounted."
IDEA-115,Foamy urine: a kidney’s warning,Historical Social-Creative,Kidney_Health,Unspecified in accessible record,Foamy urine: a kidney’s warning,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Kidney_Health,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-06-26,See ASSET_INDEX.csv,Type/topic: Generated creative / Nephrology. Iteration/decision: Protein-leakage warning with kidney mascot. Audit disposition: Mascot/cartoon and co-brand conflict. Original bytes are reference-only unless separately mounted.
IDEA-116,Symptoms of breathlessness to watch for,Historical Social-Creative,Lung_Health_and_Respiratory,Unspecified in accessible record,Symptoms of breathlessness to watch for,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Lung_Health_and_Respiratory,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-06-26,See ASSET_INDEX.csv,Type/topic: Generated creative / Pulmonology. Iteration/decision: Condition/symptom infographic. Audit disposition: Contains wording error (“increased stiffness”); cartoon. Original bytes are reference-only unless separately mounted.
IDEA-117,Asthma control with proper treatment,Historical Social-Creative,Lung_Health_and_Respiratory,Unspecified in accessible record,Asthma control with proper treatment,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Lung_Health_and_Respiratory,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-06-26,See ASSET_INDEX.csv,Type/topic: Generated creative (limited metadata) / Pulmonology. Iteration/decision: Inhaler and control message. Audit disposition: Confirm exact asset; clinical review. Original bytes are reference-only unless separately mounted.
IDEA-118,Managing asthma with proper treatment,Historical Social-Creative,Lung_Health_and_Respiratory,Unspecified in accessible record,Managing asthma with proper treatment,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Lung_Health_and_Respiratory,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-06-26,See ASSET_INDEX.csv,Type/topic: Generated creative (limited metadata) / Pulmonology. Iteration/decision: Alternate asthma treatment variant. Audit disposition: Confirm exact asset; clinical review. Original bytes are reference-only unless separately mounted.
IDEA-119,Asthma management with proper care,Historical Social-Creative,Lung_Health_and_Respiratory,Unspecified in accessible record,Asthma management with proper care,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Lung_Health_and_Respiratory,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-06-26,See ASSET_INDEX.csv,Type/topic: Generated creative / Pulmonology. Iteration/decision: Inhaler safety and benefits. Audit disposition: 3D cartoon/legacy logo; rebuild. Original bytes are reference-only unless separately mounted.
IDEA-120,Get your cough checked today,Historical Social-Creative,Lung_Health_and_Respiratory,Unspecified in accessible record,Get your cough checked today,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Lung_Health_and_Respiratory,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-06-26,See ASSET_INDEX.csv,Type/topic: Generated creative / Pulmonology. Iteration/decision: Cough >2–3 weeks and causes. Audit disposition: 3D cartoon; source/clinical QA. Original bytes are reference-only unless separately mounted.
IDEA-121,Swelling in feet: kidney warning,Historical Social-Creative,Kidney_Health,Unspecified in accessible record,Swelling in feet: kidney warning,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Kidney_Health,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-06-26,See ASSET_INDEX.csv,Type/topic: Generated creative / Nephrology. Iteration/decision: Swelling as warning sign with kidney mascot. Audit disposition: Cartoon/co-brand; rebuild. Original bytes are reference-only unless separately mounted.
IDEA-122,Smoking and COPD: early signs to watch,Historical Social-Creative,Lung_Health_and_Respiratory,Unspecified in accessible record,Smoking and COPD: early signs to watch,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Lung_Health_and_Respiratory,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-06-26,See ASSET_INDEX.csv,Type/topic: Generated creative / Pulmonology. Iteration/decision: Smoking/COPD link and symptoms. Audit disposition: Distress image; source/clinical QA. Original bytes are reference-only unless separately mounted.
IDEA-123,Air pollution and lung health awareness,Historical Social-Creative,Lung_Health_and_Respiratory,Unspecified in accessible record,Air pollution and lung health awareness,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Lung_Health_and_Respiratory,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-06-26,See ASSET_INDEX.csv,Type/topic: Generated creative / Pulmonology/public health. Iteration/decision: Pollution impact and protection tips. Audit disposition: 3D/ambiguous character; rebuild. Original bytes are reference-only unless separately mounted.
IDEA-124,Air pollution and lung health infographic,Historical Creative-Revision,Lung_Health_and_Respiratory,Unspecified in accessible record,Air pollution and lung health infographic,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Lung_Health_and_Respiratory,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-06-26,See ASSET_INDEX.csv,Type/topic: Generated creative revision / Pulmonology/public health. Iteration/decision: Common effects and protection grid. Audit disposition: Current concept useful; brand/visual reset needed. Original bytes are reference-only unless separately mounted.
IDEA-125,Kidney stones: symptoms and education,Historical Social-Creative,Kidney_Health,Unspecified in accessible record,Kidney stones: symptoms and education,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Kidney_Health,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-06-26,See ASSET_INDEX.csv,Type/topic: Generated creative / Nephrology/urology. Iteration/decision: Symptoms and kidney mascot. Audit disposition: Cartoon/co-brand; rebuild. Original bytes are reference-only unless separately mounted.
IDEA-126,Pollution and its effects on health,Historical Social-Creative,Lung_Health_and_Respiratory,Unspecified in accessible record,Pollution and its effects on health,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Lung_Health_and_Respiratory,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-06-26,See ASSET_INDEX.csv,Type/topic: Generated creative / Pulmonology/public health. Iteration/decision: Allergy/asthma/breathing problems. Audit disposition: 3D character; brand reset. Original bytes are reference-only unless separately mounted.
IDEA-127,Lung health awareness day poster,Historical Social-Creative,Lung_Health_and_Respiratory,Unspecified in accessible record,Lung health awareness day poster,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Lung_Health_and_Respiratory,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-06-29,See ASSET_INDEX.csv,Type/topic: Generated creative (limited metadata) / Awareness day. Iteration/decision: Lung-health occasion content. Audit disposition: Confirm event/date and asset before reuse. Original bytes are reference-only unless separately mounted.
IDEA-128,Lung cancer awareness day poster,Historical Social-Creative,Lung_Health_and_Respiratory,Unspecified in accessible record,Lung cancer awareness day poster,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Lung_Health_and_Respiratory,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-06-29,See ASSET_INDEX.csv,Type/topic: Generated creative (limited metadata) / Oncology/lung health. Iteration/decision: Awareness-day asset. Audit disposition: Clinical/compliance review required. Original bytes are reference-only unless separately mounted.
IDEA-129,Lung cancer awareness campaign poster,Historical Social-Creative,Lung_Health_and_Respiratory,Unspecified in accessible record,Lung cancer awareness campaign poster,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Lung_Health_and_Respiratory,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-06-30,See ASSET_INDEX.csv,Type/topic: Generated creative (limited metadata) / Oncology/lung health. Iteration/decision: Campaign variant. Audit disposition: Clinical/compliance review required. Original bytes are reference-only unless separately mounted.
IDEA-130,Celebrating Doctors’ Day at GMH,Historical Social-Creative,Festival_and_Occasion,Unspecified in accessible record,Celebrating Doctors’ Day at GMH,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Festival_and_Occasion,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-06-30,See ASSET_INDEX.csv,Type/topic: Generated creative / National Doctors’ Day. Iteration/decision: Pink/green doctor appreciation variant. Audit disposition: Old logo/phones. Original bytes are reference-only unless separately mounted.
IDEA-131,National Doctors’ Day promotion,Historical Social-Creative,Festival_and_Occasion,Unspecified in accessible record,National Doctors’ Day promotion,Historical generated/revision concept; full copy not always accessible.,Verify original asset,EN,Festival_and_Occasion,NEEDS_REVIEW,Gore Hospital Comprehensive Project Audit 2026-07-13,2026-06-30,See ASSET_INDEX.csv,Type/topic: Generated creative / National Doctors’ Day. Iteration/decision: Pink/green variant. Audit disposition: Old logo/phones. Original bytes are reference-only unless separately mounted.
