Relative path,File name,Extension,Bytes,Modified UTC,SHA256
05_CAMPAIGNS/Campaign_06_Preschool-Readiness/Captions/REFERENCES.md,REFERENCES.md,.md,143,2026-07-17 04:23:36,a8da1c6300853e977f815ad977f9d23c45a45ab281ceea9d5611b3f68236cd8d
05_CAMPAIGNS/Campaign_06_Preschool-Readiness/Creatives/ASSET_STATUS.md,ASSET_STATUS.md,.md,379,2026-07-17 04:23:36,5164080bfaf5f352501c4541ecf5331f038d7057ef84e2a33ec2fdac71f0cd02
05_CAMPAIGNS/Campaign_06_Preschool-Readiness/Landing_Page/LANDING_PAGE_STATUS.md,LANDING_PAGE_STATUS.md,.md,313,2026-07-17 04:23:36,a3e7520a7ab7d2a2d43c576efa87ce74d465c36dbd0b81f38947741adb1d0753
05_CAMPAIGNS/Campaign_06_Preschool-Readiness/Performance/PERFORMANCE_STATUS.md,PERFORMANCE_STATUS.md,.md,270,2026-07-17 04:23:36,f1d06553d75e291f1e77d5ee2dac27650a5d1af3d2e5531e22e5c9e4cfd0a180
05_CAMPAIGNS/Campaign_06_Preschool-Readiness/Research/RESEARCH_SUMMARY.md,RESEARCH_SUMMARY.md,.md,587,2026-07-17 04:23:36,7cd464a04818436fe7c6d49b4a8077648c67532b34d77f4f567d6b0cca1e59db
05_CAMPAIGNS/Campaign_06_Preschool-Readiness/Scripts/REFERENCES.md,REFERENCES.md,.md,161,2026-07-17 04:23:36,5075b0abcfa2ab3734572cc9c0f4bb564f6fa617ccc7f791b09346d757c5c82a
05_CAMPAIGNS/Campaign_07_Activity-Based-Learning/Ad_Copy/REFERENCES.md,REFERENCES.md,.md,107,2026-07-17 04:23:36,a15a2d4a0413a3142d2ddcc8d83c88d872b73a98c3c18c2eb8f67d3b3c6068c9
05_CAMPAIGNS/Campaign_07_Activity-Based-Learning/Approvals/APPROVAL_STATUS.md,APPROVAL_STATUS.md,.md,318,2026-07-17 04:23:36,d2c23f414f9355902cf2b8b86f69ef446b655b7602083998026c357c55f34d3a
05_CAMPAIGNS/Campaign_07_Activity-Based-Learning/Brief/CAMP007_Activity-Based-Learning_Campaign_Brief.md,CAMP007_Activity-Based-Learning_Campaign_Brief.md,.md,2155,2026-07-17 04:23:36,d43dcd6e55fa0f0e07e8e0adce969f8277ab02ee5d1a0215a2cb11e9be7885af
05_CAMPAIGNS/Campaign_07_Activity-Based-Learning/Captions/REFERENCES.md,REFERENCES.md,.md,152,2026-07-17 04:23:36,1fc28d20cbfc956b827decdfec54b7bf1d193f02b2307427524e7d88ab5698c2
05_CAMPAIGNS/Campaign_07_Activity-Based-Learning/Creatives/ASSET_STATUS.md,ASSET_STATUS.md,.md,379,2026-07-17 04:23:36,044c64f29c8c2eebc3d324ca0e8b00f2063aba9845233982ee28e41907c64e5e
05_CAMPAIGNS/Campaign_07_Activity-Based-Learning/Landing_Page/LANDING_PAGE_STATUS.md,LANDING_PAGE_STATUS.md,.md,317,2026-07-17 04:23:36,bef8d53a60c8d2b435c805e00778ad9dee05ea2f3562d3f767a0c2b666ef5c35
05_CAMPAIGNS/Campaign_07_Activity-Based-Learning/Performance/PERFORMANCE_STATUS.md,PERFORMANCE_STATUS.md,.md,274,2026-07-17 04:23:36,4632e411fa07e9563ef6f6b4c41523694c62dca6c58e5f45a9485fb06671a430
05_CAMPAIGNS/Campaign_07_Activity-Based-Learning/Research/RESEARCH_SUMMARY.md,RESEARCH_SUMMARY.md,.md,600,2026-07-17 04:23:36,9d300666e86ff67e8eadb4d3d8b1102933ce23a2613c8fb05cfbdc9a16ada590
05_CAMPAIGNS/Campaign_07_Activity-Based-Learning/Scripts/REFERENCES.md,REFERENCES.md,.md,168,2026-07-17 04:23:36,e3653b000b92f979ad60826501dcd5a192696e767312fc9daf7c670a3b8e297e
05_CAMPAIGNS/Campaign_08_Future-Ready-Enrichment/Ad_Copy/REFERENCES.md,REFERENCES.md,.md,110,2026-07-17 04:23:36,d093bcf6c696995b6aab6574ed1114b3706ab70130b20657176b9fabc357f769
05_CAMPAIGNS/Campaign_08_Future-Ready-Enrichment/Approvals/APPROVAL_STATUS.md,APPROVAL_STATUS.md,.md,318,2026-07-17 04:23:36,63fd9b16854662d738ddc338e11d2b61cfe88f0074c2dfc3de0bdd25781575a3
05_CAMPAIGNS/Campaign_08_Future-Ready-Enrichment/Brief/CAMP008_Future-Ready-Enrichment_Campaign_Brief.md,CAMP008_Future-Ready-Enrichment_Campaign_Brief.md,.md,2306,2026-07-17 04:23:36,ffa3a164dfdbf4e52de37c3ef258cfd29bd2cb1d7389c55299ac4c0878bd8139
05_CAMPAIGNS/Campaign_08_Future-Ready-Enrichment/Captions/REFERENCES.md,REFERENCES.md,.md,154,2026-07-17 04:23:36,14d1ef960d6993ec30e78b38484d3a8013a95d69e94a10732fa7f5a76de43e47
05_CAMPAIGNS/Campaign_08_Future-Ready-Enrichment/Creatives/ASSET_STATUS.md,ASSET_STATUS.md,.md,382,2026-07-17 04:23:36,f53ef1860e16631548fc8030b1405002b1c3c2b9af8157726bf5cab608dee9e8
05_CAMPAIGNS/Campaign_08_Future-Ready-Enrichment/Landing_Page/LANDING_PAGE_STATUS.md,LANDING_PAGE_STATUS.md,.md,343,2026-07-17 04:23:36,7b06ce56e79a5ff5238c61bd917e0a5d72932cdff66434b6879525a8feab0964
05_CAMPAIGNS/Campaign_08_Future-Ready-Enrichment/Performance/PERFORMANCE_STATUS.md,PERFORMANCE_STATUS.md,.md,274,2026-07-17 04:23:36,5af8e48b481ffc648c2a3b02e3aa5a49fc93bb8a5bf039af0f8b86372a53567b
05_CAMPAIGNS/Campaign_08_Future-Ready-Enrichment/Research/RESEARCH_SUMMARY.md,RESEARCH_SUMMARY.md,.md,620,2026-07-17 04:23:36,755f0474fe4e433aab78434e26e9180be80aa670d288562dbf85791229fb926f
05_CAMPAIGNS/Campaign_08_Future-Ready-Enrichment/Scripts/REFERENCES.md,REFERENCES.md,.md,152,2026-07-17 04:23:36,9146c1bb547be40029535a863518b0f94d4bbd63c47f96b669142bc34a9edc1d
05_CAMPAIGNS/Campaign_09_Local-SEO-and-GBP-Reputation/Ad_Copy/REFERENCES.md,REFERENCES.md,.md,136,2026-07-17 04:23:36,6d84949bd3d40bb3ed5acee81bb3b1514100bea068d14ef2d6a8abe3ff995909
05_CAMPAIGNS/Campaign_09_Local-SEO-and-GBP-Reputation/Approvals/APPROVAL_STATUS.md,APPROVAL_STATUS.md,.md,322,2026-07-17 04:23:36,1186ceb40453cbe499c61e0df6c3f036de97a4ad9fb4ec2eb55f39eaeb8c8511
05_CAMPAIGNS/Campaign_09_Local-SEO-and-GBP-Reputation/Brief/CAMP009_Local-SEO-and-GBP-Reputation_Campaign_Brief.md,CAMP009_Local-SEO-and-GBP-Reputation_Campaign_Brief.md,.md,2424,2026-07-17 04:23:36,5358ad86dccf81009d4235eae9f18c2618feb0e4782123f78e0acc2371a48e58
05_CAMPAIGNS/Campaign_09_Local-SEO-and-GBP-Reputation/Captions/REFERENCES.md,REFERENCES.md,.md,161,2026-07-17 04:23:36,bd33ff80e9707c79620b62a4cdef0eb0d44907be8758283cbc57d7a5b45936a1
05_CAMPAIGNS/Campaign_09_Local-SEO-and-GBP-Reputation/Creatives/ASSET_STATUS.md,ASSET_STATUS.md,.md,372,2026-07-17 04:23:36,fbf8a96502f02375f811d1dd3628355660f790dad27269d00e69d9d42f9a7056
05_CAMPAIGNS/Campaign_09_Local-SEO-and-GBP-Reputation/Landing_Page/LANDING_PAGE_STATUS.md,LANDING_PAGE_STATUS.md,.md,335,2026-07-17 04:23:36,8e03b7d8a8fddb02006b55884800386b934aeb1e6f46989ec429d2b4e0e20004
05_CAMPAIGNS/Campaign_09_Local-SEO-and-GBP-Reputation/Performance/PERFORMANCE_STATUS.md,PERFORMANCE_STATUS.md,.md,317,2026-07-17 04:23:36,adef82b606693d06fbf39c38a8298ad131e27a50afa67acec109ee33ea8fc6fc
05_CAMPAIGNS/Campaign_09_Local-SEO-and-GBP-Reputation/Research/RESEARCH_SUMMARY.md,RESEARCH_SUMMARY.md,.md,662,2026-07-17 04:23:36,dcd9e4a54c99bba3a608d57496e3531ea48019a38f34f1f03a4d76685b002697
05_CAMPAIGNS/Campaign_09_Local-SEO-and-GBP-Reputation/Scripts/REFERENCES.md,REFERENCES.md,.md,120,2026-07-17 04:23:36,9e2d17c65e9c63daee42862588a1db114f8474847e81fa3e14a8d80627ef4360
05_CAMPAIGNS/CAMPAIGN_INDEX.csv,CAMPAIGN_INDEX.csv,.csv,5827,2026-07-17 04:23:36,c417bf4841ed30c12e084320fa7227063ef6951e426857e97ef1f5a358f90566
05_CAMPAIGNS/Future_Campaigns/README.md,README.md,.md,254,2026-07-17 04:23:36,25d0cea227005503d2c387dada6cf367417df24ca5f8eb4b3c3553a1b35174be
05_CAMPAIGNS/README.md,README.md,.md,275,2026-07-17 04:31:21,9b6f12f41c794024ab8349ee81ee1d3c2d621f1b9307bba1b99bd555a768d5c2
06_CLIENT_DETAILS/Approvals/APPROVAL_REGISTER.md,APPROVAL_REGISTER.md,.md,1821,2026-07-17 04:25:10,c178036ac5f3cf2808d94bdf0445a79c227aa9a0d2684d10b56362c75141489c
06_CLIENT_DETAILS/Audience_Profiles.md,Audience_Profiles.md,.md,1884,2026-07-17 04:25:10,c85e27d2a671a5ff8556a1f45ed71338de2d5c5caef96d4f8d225e1a86525218
06_CLIENT_DETAILS/Brand_Positioning.md,Brand_Positioning.md,.md,1172,2026-07-17 04:25:10,9b50b7beed1633e51162436522ade4a702264b700d900528a56c9bb471efa392
06_CLIENT_DETAILS/Business_Details.md,Business_Details.md,.md,2328,2026-07-17 04:25:10,6458ee31fe42ab03221a01ed4459cc0cae154edf6b743509885eb7fef69b8092
06_CLIENT_DETAILS/Client_Fact_Sheet.md,Client_Fact_Sheet.md,.md,2534,2026-07-17 04:25:10,5caabd0a19f424e9dd7ddd124828b04ed45666a7077394d976f43d1a5605b8ed
06_CLIENT_DETAILS/Client_Preferences.md,Client_Preferences.md,.md,1604,2026-07-17 04:25:10,e0ad3f19707937a235cbc9d4eacbb2d5c58225dcfe6d0e76aa9bd6877eecda84
06_CLIENT_DETAILS/Contact_And_Location.md,Contact_And_Location.md,.md,2474,2026-07-17 04:25:10,fc0f8faa525f0d3a4246b57085d8622d6ee0149cba88c442e7abd51eda851709
06_CLIENT_DETAILS/Doctors_Founders_Team.md,Doctors_Founders_Team.md,.md,1190,2026-07-17 04:25:10,10b80fad6203cde1889dcffb3727fc9e4c8daf2a5bfc6563ffd45983fbe7efaa
06_CLIENT_DETAILS/FACT_CONFLICT_REGISTER.csv,FACT_CONFLICT_REGISTER.csv,.csv,7495,2026-07-17 04:10:22,cb193dc502cdaf798cec4a2c07b2d92ca694c629c75d712bfc7babf6f7ae49b7
06_CLIENT_DETAILS/README.md,README.md,.md,253,2026-07-17 04:31:21,d1b832a87d12157f30dfe2434f330a5073c8cc79a0db47a51190a09a32cbba04
06_CLIENT_DETAILS/Services_And_Offers.md,Services_And_Offers.md,.md,2722,2026-07-17 04:25:10,c8b2cf8d7ee13de42f833abd9192f67ce8deab0b002be36d90a2bfa7445fe9e0
07_REPORTS/01_Social_Media/README.md,README.md,.md,407,2026-07-17 04:25:36,933d12665d28da43ba42e2137a16383611866d91427edd91a00ca5b383f98e98
07_REPORTS/02_Meta_Ads/README.md,README.md,.md,398,2026-07-17 04:25:36,fab4cef9532709921191f5f15e4e81fbd13d6ccf2dde0c6d515d240ed02b076f
07_REPORTS/03_Google_Ads/README.md,README.md,.md,381,2026-07-17 04:25:36,793c1c101117d3964190694b94be7c6b8306dc2e6ffefc83cd5bd537b4d2f8e8
07_REPORTS/04_Website/README.md,README.md,.md,444,2026-07-17 04:25:36,ce8ebd19f61716eb7a400a82c3cf66aeef24f024a2e54f075c8b9083a237e108
07_REPORTS/05_SEO/README.md,README.md,.md,428,2026-07-17 04:25:36,c69b49e592b1c45929266429c81243568deceebfd8ebb3bf00182576e1257858
07_REPORTS/06_GMB/README.md,README.md,.md,395,2026-07-17 04:25:36,7000f4f30f5ba024229a58f6ebd561178562159cd73a4f04783224142b93a118
07_REPORTS/07_Leads/README.md,README.md,.md,369,2026-07-17 04:25:36,71e7a6ccf2fd5e526f74fdbdc596a252fe37bb8c50a6acceb319d32e1f52f25a
07_REPORTS/08_Monthly_Reports/README.md,README.md,.md,418,2026-07-17 04:25:36,7b2b5a8154b4737d5a3e72362c02030fa4e50a2f9b8f988f5c2f43afdd7255ee
07_REPORTS/README.md,README.md,.md,172,2026-07-17 04:31:21,2c68914c6679a5f53a4edbf4fc7eb0ccba19c9fa221a6cc62935dbf75962eb70
07_REPORTS/REPORT_INDEX.csv,REPORT_INDEX.csv,.csv,1280,2026-07-17 04:25:36,44a44ca4072cbb070690ee59fa6136a43132065cb8f7c9b7a326fbc7e980bbef
99_ARCHIVE/01_Old_Guidelines/LEGACY_GUIDELINE_REGISTER.md,LEGACY_GUIDELINE_REGISTER.md,.md,958,2026-07-17 04:26:12,8204581eacde6d4b203df33d9b523916c26cdc29173aaa2c06126ed12ea42156
99_ARCHIVE/02_Rejected_Assets/README.md,README.md,.md,295,2026-07-17 04:26:12,6b498cdae28e4a5598f701a79072e0fd7d3a732d8803c13ea7d69442df86fce8
99_ARCHIVE/03_Superseded_Content/STALE_AND_SUPERSEDED_COPY.md,STALE_AND_SUPERSEDED_COPY.md,.md,979,2026-07-17 04:26:12,fc5df99958a8476c21813f7e390d2d13aab7437c5d5a62604e6bcec3c94f4684
99_ARCHIVE/04_Duplicate_Files/DUPLICATE_REGISTER.md,DUPLICATE_REGISTER.md,.md,801,2026-07-17 04:26:12,67fa56cd864996e155e86952ba9a516810767b74508a3b82f811ae282d204397
99_ARCHIVE/05_Old_Campaigns/README.md,README.md,.md,317,2026-07-17 04:26:12,0e33d3ed06639bb05c455074f1ed6fed403908e0f8ecece265060c81c80a9e7f
99_ARCHIVE/06_Unverified_Material/UNVERIFIED_MATERIAL_REGISTER.md,UNVERIFIED_MATERIAL_REGISTER.md,.md,1831,2026-07-17 04:26:12,d35d9cbcc86b2ca9effb72332970bd4eb6144514ab7dd2a2e100812111416a07
99_ARCHIVE/README.md,README.md,.md,179,2026-07-17 04:31:21,af44bbfc9d26b63a00d2e7f3e3b8813363fa53a2912156befd79728e30d697cc
ASSET_INDEX.csv,ASSET_INDEX.csv,.csv,1455,2026-07-17 04:31:58,933b8cfaf5f2328beace7bc89864ecd57b9441612e04d44daa445fe8aba68065
CAMPAIGN_INDEX.csv,CAMPAIGN_INDEX.csv,.csv,5827,2026-07-17 04:23:36,c417bf4841ed30c12e084320fa7227063ef6951e426857e97ef1f5a358f90566
CLIENT_QUESTIONS.md,CLIENT_QUESTIONS.md,.md,6818,2026-07-17 04:28:01,fbd4ba459f77462b18794fde7289a39d07580d9fac67031d831651e74c3fc87e
CONTENT_MASTER_INDEX.csv,CONTENT_MASTER_INDEX.csv,.csv,23927,2026-07-17 04:20:44,b7615adcdc543215fbb69b493fb2fe682125eddcb07c9b684d04c3b68569d026
FACT_CONFLICT_REGISTER.csv,FACT_CONFLICT_REGISTER.csv,.csv,7495,2026-07-17 04:10:22,cb193dc502cdaf798cec4a2c07b2d92ca694c629c75d712bfc7babf6f7ae49b7
FILE_NAMING_RULES.md,FILE_NAMING_RULES.md,.md,926,2026-07-17 04:28:20,da59c5caac083cb07444fec5275b2d08394f1818d6fbc9e985f0cbd0ef0435ab
FOLDER_TREE.txt,FOLDER_TREE.txt,.txt,14280,2026-07-17 04:36:25,fda51aa81c3cd8f642091e7250eb7edbb5d02e3ebcdf4a908f54617d32cf096b
GMB_CONTENT_INDEX.csv,GMB_CONTENT_INDEX.csv,.csv,2266,2026-07-17 04:21:38,615f94b35cf0b37631e71d4ccb89352359b3a24ee8205146ce7144061d88937c
HANDOVER_COMPLETION_SCORE.md,HANDOVER_COMPLETION_SCORE.md,.md,2531,2026-07-17 04:28:01,75a4adb099c5e4c7ef074f1c4be7699f8bb3671f07b2f627f4422014948d0b69
HANDOVER_REPORT.md,HANDOVER_REPORT.md,.md,23757,2026-07-17 04:30:53,b75928d7417ae10e95894880321f28d11790e6f60a0afbb1bcc27ed6e76d8845
INTERN_ACTION_CHECKLIST.md,INTERN_ACTION_CHECKLIST.md,.md,5783,2026-07-17 04:28:01,7c5cee404616b5b630d5482b85f2f4957aeca3cc05be4fe7867a44b8f164c232
INTERN_ACTION_REGISTER.csv,INTERN_ACTION_REGISTER.csv,.csv,4100,2026-07-17 04:28:01,79e32e127e7bbef8cdd396b6e4f5f2c257e8a0fd3a9893bda76a1702e7efcb72
OPEN_QUESTIONS_AND_CONFLICTS.md,OPEN_QUESTIONS_AND_CONFLICTS.md,.md,10084,2026-07-17 04:10:22,417bbae67a2f17cbccb026a57f2e7cd04b88ad43376854f2eb77d5251a9b1708
REPORT_INDEX.csv,REPORT_INDEX.csv,.csv,1280,2026-07-17 04:25:36,44a44ca4072cbb070690ee59fa6136a43132065cb8f7c9b7a326fbc7e980bbef
SCRIPT_INDEX.csv,SCRIPT_INDEX.csv,.csv,1162,2026-07-17 04:18:12,a0f191f6cd4df07cbb75f80f02a9277a04f3c9d06f7933366321cd000ff64194
SOURCE_INDEX.csv,SOURCE_INDEX.csv,.csv,6374,2026-07-17 04:09:01,4f0ddfa5e3aeba4ec8ab57ede4e1243280dd64655c9880809f7b401c1f902587
START_HERE.md,START_HERE.md,.md,3633,2026-07-17 04:31:05,9eece13e7404f11d70ac8ad1d8f5dc7dc37e7814f9a9f5a35cd5641e83a985f8
STATUS_DEFINITIONS.md,STATUS_DEFINITIONS.md,.md,1326,2026-07-17 04:28:20,1ae88d31272145873517ef4bd4f18a24eefbed544494cbf2c5a7e28cef64e02a
VALIDATION_REPORT.md,VALIDATION_REPORT.md,.md,39193,2026-07-17 04:36:25,91db84601dd92d2943836df2e386499e459b73704dcd219a433f160434c86c8a
